{u'Name': u'NAD to DZD', u'Bid': u'7.4358', u'Ask': u'7.5755', u'Rate': u'7.5053', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NADDZD'}
{u'Name': u'NZD to LYD', u'Bid': u'0.9232', u'Ask': u'0.9311', u'Rate': u'0.9272', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDLYD'}
{u'Name': u'NZD to UAH', u'Bid': u'10.7186', u'Ask': u'10.7283', u'Rate': u'10.7234', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDUAH'}
{u'Name': u'NZD to JOD', u'Bid': u'0.5447', u'Ask': u'0.5457', u'Rate': u'0.5452', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDJOD'}
{u'Name': u'NZD to AWG', u'Bid': u'1.371', u'Ask': u'1.379', u'Rate': u'1.375', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDAWG'}
{u'Name': u'NZD to SAR', u'Bid': u'2.8813', u'Ask': u'2.8826', u'Rate': u'2.882', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSAR'}
{u'Name': u'NZD to EUR', u'Bid': u'0.6206', u'Ask': u'0.6207', u'Rate': u'0.6207', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDEUR'}
{u'Name': u'NZD to HKD', u'Bid': u'5.955', u'Ask': u'5.9562', u'Rate': u'5.9556', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDHKD'}
{u'Name': u'NZD to CHF', u'Bid': u'0.7473', u'Ask': u'0.7475', u'Rate': u'0.7474', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCHF'}
{u'Name': u'NZD to GIP', u'Bid': u'0.4813', u'Ask': u'0.4891', u'Rate': u'0.4852', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDGIP'}
{u'Name': u'NZD to BYR', u'Bid': u'8233.8174', u'Ask': u'8273.8369', u'Rate': u'8253.8252', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBYR'}
{u'Name': u'NZD to ALL', u'Bid': u'86.1555', u'Ask': u'86.5718', u'Rate': u'86.3637', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDALL'}
{u'Name': u'NZD to MRO', u'Bid': u'222.7432', u'Ask': u'223.5549', u'Rate': u'223.149', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMRO'}
{u'Name': u'NZD to HRK', u'Bid': u'4.7538', u'Ask': u'4.758', u'Rate': u'4.7559', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDHRK'}
{u'Name': u'NZD to DJF', u'Bid': u'139.4065', u'Ask': u'140.202', u'Rate': u'139.8042', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDDJF'}
{u'Name': u'NZD to SZL', u'Bid': u'8.5497', u'Ask': u'8.559', u'Rate': u'8.5543', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSZL'}
{u'Name': u'NZD to THB', u'Bid': u'25.2391', u'Ask': u'25.2748', u'Rate': u'25.2569', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTHB'}
{u'Name': u'NZD to XAF', u'Bid': u'406.9031', u'Ask': u'407.0812', u'Rate': u'406.9922', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDXAF'}
{u'Name': u'NZD to BND', u'Bid': u'0.9944', u'Ask': u'0.9951', u'Rate': u'0.9948', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBND'}
{u'Name': u'NZD to ISK', u'Bid': u'94.6428', u'Ask': u'94.7381', u'Rate': u'94.6905', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDISK'}
{u'Name': u'NZD to UYU', u'Bid': u'18.6951', u'Ask': u'18.7755', u'Rate': u'18.7353', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDUYU'}
{u'Name': u'NZD to NIO', u'Bid': u'20.3157', u'Ask': u'20.3274', u'Rate': u'20.3215', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDNIO'}
{u'Name': u'NZD to LAK', u'Bid': u'6184.9644', u'Ask': u'6193.854', u'Rate': u'6189.4087', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDLAK'}
{u'Name': u'NZD to SYP', u'Bid': u'128.1926', u'Ask': u'128.5249', u'Rate': u'128.3587', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSYP'}
{u'Name': u'NZD to MAD', u'Bid': u'6.8335', u'Ask': u'6.8655', u'Rate': u'6.8495', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMAD'}
{u'Name': u'NZD to MZN', u'Bid': u'23.6569', u'Ask': u'23.7383', u'Rate': u'23.6976', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMZN'}
{u'Name': u'NZD to PHP', u'Bid': u'34.5559', u'Ask': u'34.6395', u'Rate': u'34.5977', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDPHP'}
{u'Name': u'NZD to ZAR', u'Bid': u'8.646', u'Ask': u'8.6592', u'Rate': u'8.6526', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDZAR'}
{u'Name': u'NZD to NPR', u'Bid': u'76.5392', u'Ask': u'77.3223', u'Rate': u'76.9307', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDNPR'}
{u'Name': u'NZD to ZWL', u'Bid': u'245.1174', u'Ask': u'250.1203', u'Rate': u'247.6186', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDZWL'}
{u'Name': u'NZD to NGN', u'Bid': u'130.612', u'Ask': u'130.7143', u'Rate': u'130.6632', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDNGN'}
{u'Name': u'NZD to CRC', u'Bid': u'415.3777', u'Ask': u'415.5356', u'Rate': u'415.4566', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCRC'}
{u'Name': u'NZD to AED', u'Bid': u'2.8212', u'Ask': u'2.8218', u'Rate': u'2.8215', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDAED'}
{u'Name': u'NZDEEK=X', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.00', u'Time': u'N/A', u'Date': u'N/A', u'id': u'NZDEEK'}
{u'Name': u'NZD to MWK', u'Bid': u'358.9622', u'Ask': u'374.3969', u'Rate': u'366.6788', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMWK'}
{u'Name': u'NZD to LKR', u'Bid': u'100.4649', u'Ask': u'100.5997', u'Rate': u'100.5323', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDLKR'}
{u'Name': u'NZD to PKR', u'Bid': u'78.3442', u'Ask': u'79.1277', u'Rate': u'78.7359', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDPKR'}
{u'Name': u'NZD to HUF', u'Bid': u'192.1275', u'Ask': u'192.5261', u'Rate': u'192.3268', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDHUF'}
{u'Name': u'NZD to BMD', u'Bid': u'0.7681', u'Ask': u'0.7682', u'Rate': u'0.7682', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBMD'}
{u'Name': u'NZD to LSL', u'Bid': u'8.6332', u'Ask': u'8.6426', u'Rate': u'8.6379', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDLSL'}
{u'Name': u'NZD to MNT', u'Bid': u'1433.2373', u'Ask': u'1434.2853', u'Rate': u'1433.7612', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMNT'}
{u'Name': u'NZD to AMD', u'Bid': u'317.555', u'Ask': u'318.3852', u'Rate': u'317.9701', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDAMD'}
{u'Name': u'NZD to UGX', u'Bid': u'2066.1353', u'Ask': u'2074.2209', u'Rate': u'2070.1777', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDUGX'}
{u'Name': u'NZD to QAR', u'Bid': u'2.7967', u'Ask': u'2.7975', u'Rate': u'2.7971', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDQAR'}
{u'Name': u'NZD to XDR', u'Bid': u'0.5244', u'Ask': u'0.5245', u'Rate': u'0.5245', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDXDR'}
{u'Name': u'NZD to JMD', u'Bid': u'86.0403', u'Ask': u'86.8253', u'Rate': u'86.4328', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDJMD'}
{u'Name': u'NZD to GEL', u'Bid': u'1.3417', u'Ask': u'1.3503', u'Rate': u'1.346', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDGEL'}
{u'Name': u'NZD to SHP', u'Bid': u'0.4813', u'Ask': u'0.4891', u'Rate': u'0.4852', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSHP'}
{u'Name': u'NZD to AFN', u'Bid': u'43.9572', u'Ask': u'44.0426', u'Rate': u'43.9999', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDAFN'}
{u'Name': u'NZD to SBD', u'Bid': u'5.7149', u'Ask': u'5.7588', u'Rate': u'5.7369', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSBD'}
{u'Name': u'NZD to KPW', u'Bid': u'691.272', u'Ask': u'691.407', u'Rate': u'691.3395', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDKPW'}
{u'Name': u'NZD to TRY', u'Bid': u'1.7409', u'Ask': u'1.742', u'Rate': u'1.7414', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTRY'}
{u'Name': u'NZD to BDT', u'Bid': u'59.0116', u'Ask': u'59.7913', u'Rate': u'59.4014', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBDT'}
{u'Name': u'NZD to YER', u'Bid': u'165.045', u'Ask': u'165.1157', u'Rate': u'165.0803', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDYER'}
{u'Name': u'NZD to HTG', u'Bid': u'35.2073', u'Ask': u'35.2142', u'Rate': u'35.2108', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDHTG'}
{u'Name': u'NZD to XOF', u'Bid': u'402.8964', u'Ask': u'403.0519', u'Rate': u'402.9741', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDXOF'}
{u'Name': u'NZD to MGA', u'Bid': u'2089.1775', u'Ask': u'2097.2678', u'Rate': u'2093.2224', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMGA'}
{u'Name': u'NZD to ANG', u'Bid': u'1.3749', u'Ask': u'1.3751', u'Rate': u'1.375', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDANG'}
{u'Name': u'NZD to LRD', u'Bid': u'64.8644', u'Ask': u'64.9538', u'Rate': u'64.9091', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDLRD'}
{u'Name': u'NZD to RWF', u'Bid': u'526.1348', u'Ask': u'534.688', u'Rate': u'530.411', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDRWF'}
{u'Name': u'NZD to NOK', u'Bid': u'5.2725', u'Ask': u'5.277', u'Rate': u'5.2748', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDNOK'}
{u'Name': u'NZD to MOP', u'Bid': u'6.1336', u'Ask': u'6.1351', u'Rate': u'6.1343', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMOP'}
{u'Name': u'NZD to INR', u'Bid': u'47.1985', u'Ask': u'47.2231', u'Rate': u'47.2108', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDINR'}
{u'Name': u'NZD to MXN', u'Bid': u'10.4797', u'Ask': u'10.4862', u'Rate': u'10.4829', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMXN'}
{u'Name': u'NZD to CZK', u'Bid': u'17.2227', u'Ask': u'17.2468', u'Rate': u'17.2347', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCZK'}
{u'Name': u'NZD to TJS', u'Bid': u'3.8746', u'Ask': u'3.883', u'Rate': u'3.8788', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTJS'}
{u'Name': u'NZD to BTC', u'Bid': u'0.0022', u'Ask': u'0.0022', u'Rate': u'0.0022', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBTC'}
{u'Name': u'NZD to BTN', u'Bid': u'47.187', u'Ask': u'47.2039', u'Rate': u'47.1954', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBTN'}
{u'Name': u'NZD to COP', u'Bid': u'1608.3595', u'Ask': u'1616.3558', u'Rate': u'1612.3573', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCOP'}
{u'Name': u'NZD to TMT', u'Bid': u'2.1852', u'Ask': u'2.1933', u'Rate': u'2.1892', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTMT'}
{u'Name': u'NZD to MUR', u'Bid': u'24.3865', u'Ask': u'24.4681', u'Rate': u'24.4273', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMUR'}
{u'Name': u'NZD to IDR', u'Bid': u'9320.6504', u'Ask': u'9330.1533', u'Rate': u'9325.4014', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDIDR'}
{u'Name': u'NZD to HNL', u'Bid': u'16.3641', u'Ask': u'16.3673', u'Rate': u'16.3657', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDHNL'}
{u'Name': u'NZD to XPF', u'Bid': u'73.4669', u'Ask': u'74.2494', u'Rate': u'73.8581', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDXPF'}
{u'Name': u'NZD to FJD', u'Bid': u'1.5054', u'Ask': u'1.5134', u'Rate': u'1.5094', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDFJD'}
{u'Name': u'NZD to ETB', u'Bid': u'15.3316', u'Ask': u'15.4883', u'Rate': u'15.41', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDETB'}
{u'Name': u'NZD to PEN', u'Bid': u'2.2474', u'Ask': u'2.2555', u'Rate': u'2.2515', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDPEN'}
{u'Name': u'NZD to BZD', u'Bid': u'1.5208', u'Ask': u'1.5441', u'Rate': u'1.5325', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBZD'}
{u'Name': u'NZD to ILS', u'Bid': u'2.9235', u'Ask': u'2.9287', u'Rate': u'2.9261', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDILS'}
{u'Name': u'NZD to DOP', u'Bid': u'33.4115', u'Ask': u'33.8943', u'Rate': u'33.6529', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDDOP'}
{u'Name': u'NZD to TWD', u'Bid': u'23.5155', u'Ask': u'23.5278', u'Rate': u'23.5217', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTWD'}
{u'Name': u'NZD to MDL', u'Bid': u'11.3676', u'Ask': u'11.4466', u'Rate': u'11.4071', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMDL'}
{u'Name': u'NZD to BSD', u'Bid': u'0.7681', u'Ask': u'0.7682', u'Rate': u'0.7682', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBSD'}
{u'Name': u'NZD to SEK', u'Bid': u'5.7102', u'Ask': u'5.7148', u'Rate': u'5.7125', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSEK'}
{u'Name': u'NZD to ZMK', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'3986.3403', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDZMK'}
{u'Name': u'NZDJEP=X', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.00', u'Time': u'6:08am', u'Date': u'N/A', u'id': u'NZDJEP'}
{u'Name': u'NZD to AUD', u'Bid': u'0.8981', u'Ask': u'0.8985', u'Rate': u'0.8983', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDAUD'}
{u'Name': u'NZD to SRD', u'Bid': u'2.4886', u'Ask': u'2.5428', u'Rate': u'2.5157', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSRD'}
{u'Name': u'NZD to CUP', u'Bid': u'0.7681', u'Ask': u'0.7682', u'Rate': u'0.7682', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCUP'}
{u'Name': u'NZD to CLF', u'Bid': u'0.0183', u'Ask': u'0.019', u'Rate': u'0.0187', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCLF'}
{u'Name': u'NZD to BBD', u'Bid': u'1.5362', u'Ask': u'1.5365', u'Rate': u'1.5363', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBBD'}
{u'Name': u'NZD to KMF', u'Bid': u'305.1773', u'Ask': u'305.3109', u'Rate': u'305.2441', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDKMF'}
{u'Name': u'NZD to KRW', u'Bid': u'840.0491', u'Ask': u'840.3591', u'Rate': u'840.2041', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDKRW'}
{u'Name': u'NZD to GMD', u'Bid': u'32.7279', u'Ask': u'33.5025', u'Rate': u'33.1152', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDGMD'}
{u'Name': u'NZD to VEF', u'Bid': u'4.8275', u'Ask': u'4.8323', u'Rate': u'4.8299', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDVEF'}
{u'Name': u'NZD to GTQ', u'Bid': u'5.842', u'Ask': u'5.8455', u'Rate': u'5.8437', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDGTQ'}
{u'Name': u'NZD to CLP', u'Bid': u'454.2425', u'Ask': u'455.0995', u'Rate': u'454.671', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCLP'}
{u'Name': u'NZD to ZMW', u'Bid': u'4.8735', u'Ask': u'4.8821', u'Rate': u'4.8778', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDZMW'}
{u'Name': u'NZD to LTL', u'Bid': u'2.142', u'Ask': u'2.144', u'Rate': u'2.143', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDLTL'}
{u'Name': u'NZD to CDF', u'Bid': u'698.1847', u'Ask': u'721.3679', u'Rate': u'709.7752', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCDF'}
{u'Name': u'NZD to XCD', u'Bid': u'2.0738', u'Ask': u'2.0742', u'Rate': u'2.074', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDXCD'}
{u'Name': u'NZD to KZT', u'Bid': u'138.938', u'Ask': u'139.0035', u'Rate': u'138.9707', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDKZT'}
{u'Name': u'NZD to RUB', u'Bid': u'35.9861', u'Ask': u'35.9993', u'Rate': u'35.9927', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDRUB'}
{u'Name': u'NZD to XAG', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.0499', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDXAG'}
{u'Name': u'NZD to TTD', u'Bid': u'4.8539', u'Ask': u'4.8932', u'Rate': u'4.8736', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTTD'}
{u'Name': u'NZD to OMR', u'Bid': u'0.2958', u'Ask': u'0.2958', u'Rate': u'0.2958', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDOMR'}
{u'Name': u'NZD to BRL', u'Bid': u'1.9737', u'Ask': u'1.9749', u'Rate': u'1.9743', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBRL'}
{u'Name': u'NZD to MMK', u'Bid': u'779.2172', u'Ask': u'780.1375', u'Rate': u'779.6773', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMMK'}
{u'Name': u'NZD to PLN', u'Bid': u'2.6165', u'Ask': u'2.6194', u'Rate': u'2.6179', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDPLN'}
{u'Name': u'NZD to PYG', u'Bid': u'3553.3992', u'Ask': u'3559.3633', u'Rate': u'3556.3809', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDPYG'}
{u'Name': u'NZD to KES', u'Bid': u'68.9352', u'Ask': u'69.0255', u'Rate': u'68.9803', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDKES'}
{u'Name': u'NZD to SVC', u'Bid': u'6.7146', u'Ask': u'6.7235', u'Rate': u'6.7191', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSVC'}
{u'Name': u'NZD to MKD', u'Bid': u'38.0584', u'Ask': u'38.1964', u'Rate': u'38.1274', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMKD'}
{u'Name': u'NZD to GBP', u'Bid': u'0.4851', u'Ask': u'0.4852', u'Rate': u'0.4852', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDGBP'}
{u'Name': u'NZD to AZN', u'Bid': u'0.6021', u'Ask': u'0.603', u'Rate': u'0.6025', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDAZN'}
{u'Name': u'NZD to TOP', u'Bid': u'1.5219', u'Ask': u'1.5529', u'Rate': u'1.5374', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTOP'}
{u'Name': u'NZD to MVR', u'Bid': u'11.8131', u'Ask': u'11.8154', u'Rate': u'11.8142', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDMVR'}
{u'Name': u'NZD to VUV', u'Bid': u'75.9247', u'Ask': u'76.7078', u'Rate': u'76.3162', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDVUV'}
{u'Name': u'NZD to GNF', u'Bid': u'5372.7197', u'Ask': u'5381.4507', u'Rate': u'5377.085', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDGNF'}
{u'Name': u'NZD to WST', u'Bid': u'1.8508', u'Ask': u'1.8969', u'Rate': u'1.8738', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDWST'}
{u'Name': u'NZD to IQD', u'Bid': u'893.6611', u'Ask': u'894.6038', u'Rate': u'894.1324', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDIQD'}
{u'Name': u'NZD to ERN', u'Bid': u'11.5942', u'Ask': u'11.6041', u'Rate': u'11.5991', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDERN'}
{u'Name': u'NZD to BAM', u'Bid': u'1.2154', u'Ask': u'1.2176', u'Rate': u'1.2165', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBAM'}
{u'Name': u'NZD to SCR', u'Bid': u'10.5434', u'Ask': u'10.9475', u'Rate': u'10.7455', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSCR'}
{u'Name': u'NZD to CAD', u'Bid': u'0.8784', u'Ask': u'0.8786', u'Rate': u'0.8785', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCAD'}
{u'Name': u'NZD to CVE', u'Bid': u'67.0534', u'Ask': u'67.8347', u'Rate': u'67.444', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCVE'}
{u'Name': u'NZD to KWD', u'Bid': u'0.2234', u'Ask': u'0.2241', u'Rate': u'0.2238', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDKWD'}
{u'Name': u'NZD to BIF', u'Bid': u'1192.4442', u'Ask': u'1196.5182', u'Rate': u'1194.481', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDBIF'}
{u'Name': u'NZD to PGK', u'Bid': u'1.9083', u'Ask': u'1.9825', u'Rate': u'1.9454', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDPGK'}
{u'Name': u'NZD to SOS', u'Bid': u'597.9503', u'Ask': u'605.7493', u'Rate': u'601.8494', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSOS'}
{u'Name': u'NZD to SGD', u'Bid': u'0.9952', u'Ask': u'0.9955', u'Rate': u'0.9954', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSGD'}
{u'Name': u'NZD to UZS', u'Bid': u'1834.3671', u'Ask': u'1834.7252', u'Rate': u'1834.5461', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDUZS'}
{u'Name': u'NZD to STD', u'Bid': u'15177.2607', u'Ask': u'15187.9062', u'Rate': u'15182.583', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSTD'}
{u'Name': u'NZD to IRR', u'Bid': u'20498.5195', u'Ask': u'20579.3438', u'Rate': u'20538.9277', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDIRR'}
{u'Name': u'NZD to CNY', u'Bid': u'4.6947', u'Ask': u'4.7033', u'Rate': u'4.699', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDCNY'}
{u'Name': u'NZD to SLL', u'Bid': u'3344.9883', u'Ask': u'3353.3237', u'Rate': u'3349.1558', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDSLL'}
{u'Name': u'NZD to TND', u'Bid': u'1.4113', u'Ask': u'1.4194', u'Rate': u'1.4154', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDTND'}
{u'Name': u'NZD to GYD', u'Bid': u'159.7222', u'Ask': u'160.5217', u'Rate': u'160.1219', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'NZDGYD'}
{u'Name': u'NZDMTL=X', u'Bid': u'N/A', u'Ask': u'N/A', u'Rate': u'0.00', u'Time': u'9:-336am', u'Date': u'N/A', u'id': u'NZDMTL'}
{u'Name': u'FKP to DZD', u'Bid': u'131.6368', u'Ask': u'135.0463', u'Rate': u'133.328', u'Time': u'8:46pm', u'Date': u'11/7/2014', u'id': u'FKPDZD'}
{u'Name': u'FKP to NAD', u'Bid': u'17.584', u'Ask': u'18.0243', u'Rate': u'17.8024', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'FKPNAD'}
{u'Name': u'FKP to GHS', u'Bid': u'5.0228', u'Ask': u'5.1189', u'Rate': u'5.0705', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'FKPGHS'}
{u'Name': u'FKP to EGP', u'Bid': u'11.2012', u'Ask': u'11.4446', u'Rate': u'11.322', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'FKPEGP'}
{u'Name': u'FKP to BGN', u'Bid': u'2.4544', u'Ask': u'2.5096', u'Rate': u'2.4818', u'Time': u'8:45pm', u'Date': u'11/7/2014', u'id': u'FKPBGN'}
